t Density Sender Receiver Contagion Reciprocity ContagionReciprocity EgoInTwoStar EgoOutTwoStar MixedTwoStar TransitiveTriangleT1 oOc.sport oOc.drugs oOc.alcohol MixedTwoStarSource MixedTwoStarSink TransitiveTriangleT3 TransitiveTriangleD1 TransitiveTriangleU1 CyclicTriangleC1 CyclicTriangleC3 AlterInTwoStar2 AlterOutTwoStar2 acceptance_rate
734000 19.0 44.0 44.0 31.0 31.0 11.0 62.0 40.0 87.0 33.0 32.0 40.0 69.0 87.0 97.0 26.0 37.0 33.0 22.0 5.0 26.0 41.0 0.276
735000 17.0 45.0 40.0 19.0 25.0 4.0 59.0 48.0 94.0 25.0 27.0 31.0 55.0 105.0 80.0 2.0 35.0 26.0 18.0 0.0 14.0 26.0 0.256
736000 13.0 37.0 32.0 21.0 21.0 6.0 50.0 44.0 79.0 21.0 21.0 24.0 46.0 84.0 60.0 7.0 30.0 18.0 12.0 1.0 13.0 23.0 0.246
737000 19.0 51.0 46.0 28.0 31.0 8.0 65.0 57.0 107.0 32.0 33.0 36.0 67.0 111.0 96.0 10.0 41.0 31.0 21.0 1.0 23.0 43.0 0.262
738000 10.0 17.0 18.0 4.0 12.0 1.0 32.0 11.0 29.0 8.0 16.0 23.0 34.0 32.0 36.0 0.0 12.0 12.0 5.0 0.0 2.0 5.0 0.277
739000 18.0 46.0 44.0 27.0 27.0 6.0 65.0 48.0 100.0 33.0 28.0 37.0 61.0 99.0 95.0 17.0 35.0 34.0 19.0 2.0 23.0 42.0 0.242
740000 20.0 52.0 48.0 32.0 32.0 9.0 66.0 54.0 106.0 33.0 33.0 37.0 68.0 112.0 93.0 11.0 40.0 32.0 21.0 1.0 25.0 43.0 0.236
741000 18.0 48.0 43.0 30.0 29.0 10.0 60.0 54.0 100.0 27.0 30.0 34.0 63.0 107.0 96.0 14.0 38.0 28.0 19.0 4.0 26.0 42.0 0.272
742000 20.0 51.0 46.0 32.0 30.0 9.0 63.0 54.0 102.0 33.0 32.0 39.0 70.0 110.0 87.0 21.0 40.0 32.0 19.0 3.0 25.0 43.0 0.252
743000 18.0 44.0 42.0 28.0 27.0 8.0 60.0 48.0 94.0 28.0 29.0 37.0 64.0 96.0 88.0 9.0 35.0 28.0 17.0 1.0 22.0 35.0 0.248
744000 18.0 48.0 44.0 32.0 28.0 9.0 62.0 52.0 99.0 33.0 30.0 35.0 67.0 104.0 83.0 21.0 40.0 32.0 19.0 3.0 25.0 39.0 0.264
745000 16.0 43.0 38.0 22.0 23.0 4.0 52.0 46.0 89.0 25.0 27.0 31.0 53.0 98.0 79.0 9.0 33.0 23.0 15.0 1.0 18.0 37.0 0.266
746000 21.0 57.0 52.0 42.0 34.0 12.0 71.0 62.0 120.0 39.0 35.0 38.0 72.0 122.0 103.0 26.0 44.0 35.0 22.0 4.0 33.0 60.0 0.259
747000 17.0 46.0 43.0 23.0 27.0 5.0 61.0 47.0 95.0 30.0 28.0 34.0 60.0 102.0 94.0 6.0 37.0 29.0 18.0 0.0 21.0 36.0 0.26
748000 14.0 32.0 34.0 20.0 22.0 6.0 54.0 25.0 66.0 21.0 24.0 30.0 52.0 60.0 72.0 10.0 22.0 24.0 12.0 1.0 15.0 26.0 0.261
749000 22.0 54.0 50.0 31.0 32.0 7.0 67.0 53.0 107.0 37.0 36.0 43.0 73.0 117.0 106.0 18.0 41.0 35.0 23.0 2.0 27.0 52.0 0.262
750000 19.0 43.0 42.0 27.0 27.0 8.0 58.0 40.0 83.0 28.0 29.0 40.0 64.0 91.0 90.0 15.0 32.0 32.0 17.0 2.0 20.0 34.0 0.279
751000 16.0 39.0 39.0 26.0 24.0 7.0 59.0 39.0 84.0 29.0 24.0 35.0 59.0 84.0 87.0 17.0 31.0 32.0 17.0 2.0 21.0 36.0 0.263
752000 11.0 26.0 24.0 8.0 14.0 2.0 38.0 23.0 50.0 12.0 20.0 24.0 40.0 59.0 49.0 0.0 20.0 20.0 9.0 0.0 5.0 13.0 0.255
753000 16.0 41.0 36.0 25.0 23.0 7.0 53.0 47.0 87.0 22.0 26.0 32.0 56.0 92.0 70.0 7.0 32.0 21.0 13.0 1.0 17.0 28.0 0.255
754000 19.0 50.0 49.0 29.0 31.0 7.0 67.0 49.0 103.0 36.0 31.0 37.0 67.0 105.0 102.0 16.0 39.0 37.0 22.0 2.0 28.0 41.0 0.205
755000 19.0 45.0 42.0 27.0 28.0 8.0 57.0 44.0 88.0 27.0 31.0 38.0 66.0 95.0 93.0 13.0 34.0 29.0 18.0 3.0 21.0 41.0 0.256
756000 19.0 48.0 44.0 21.0 29.0 5.0 62.0 49.0 97.0 29.0 30.0 36.0 65.0 107.0 94.0 7.0 37.0 31.0 21.0 1.0 16.0 35.0 0.274
757000 17.0 42.0 38.0 20.0 24.0 4.0 54.0 42.0 83.0 26.0 27.0 34.0 61.0 94.0 79.0 6.0 33.0 26.0 17.0 0.0 15.0 30.0 0.246
758000 13.0 29.0 31.0 17.0 18.0 5.0 50.0 25.0 65.0 18.0 20.0 30.0 48.0 62.0 72.0 2.0 20.0 25.0 11.0 0.0 12.0 22.0 0.282
759000 17.0 40.0 37.0 21.0 25.0 7.0 53.0 39.0 79.0 22.0 27.0 34.0 56.0 82.0 68.0 4.0 30.0 27.0 14.0 0.0 12.0 23.0 0.27
760000 20.0 47.0 44.0 25.0 28.0 6.0 60.0 45.0 92.0 27.0 32.0 39.0 67.0 99.0 85.0 6.0 33.0 28.0 16.0 0.0 19.0 32.0 0.261
761000 19.0 50.0 41.0 22.0 29.0 7.0 55.0 56.0 95.0 27.0 32.0 35.0 62.0 110.0 87.0 4.0 42.0 26.0 20.0 1.0 16.0 32.0 0.247
762000 17.0 41.0 39.0 26.0 24.0 8.0 58.0 40.0 85.0 25.0 27.0 36.0 60.0 88.0 74.0 16.0 29.0 29.0 13.0 2.0 20.0 31.0 0.224
763000 20.0 47.0 41.0 27.0 27.0 7.0 51.0 46.0 87.0 28.0 34.0 38.0 67.0 103.0 85.0 10.0 36.0 27.0 18.0 1.0 18.0 40.0 0.285
764000 19.0 53.0 49.0 39.0 32.0 12.0 68.0 58.0 112.0 37.0 31.0 37.0 68.0 116.0 101.0 24.0 44.0 35.0 22.0 4.0 32.0 52.0 0.233
765000 12.0 34.0 31.0 17.0 18.0 3.0 50.0 37.0 75.0 19.0 19.0 23.0 43.0 79.0 66.0 4.0 26.0 20.0 11.0 0.0 12.0 23.0 0.263
766000 20.0 58.0 54.0 38.0 35.0 10.0 76.0 65.0 129.0 41.0 32.0 34.0 62.0 127.0 101.0 18.0 47.0 37.0 25.0 2.0 31.0 49.0 0.254
767000 16.0 41.0 37.0 22.0 23.0 5.0 53.0 41.0 81.0 23.0 26.0 31.0 57.0 89.0 73.0 6.0 30.0 24.0 13.0 0.0 15.0 31.0 0.272
768000 17.0 46.0 43.0 28.0 26.0 6.0 62.0 49.0 101.0 30.0 28.0 34.0 57.0 101.0 88.0 11.0 35.0 28.0 17.0 1.0 22.0 42.0 0.275
769000 15.0 43.0 36.0 23.0 23.0 6.0 53.0 50.0 89.0 22.0 25.0 28.0 52.0 98.0 69.0 7.0 34.0 21.0 13.0 1.0 16.0 29.0 0.242
770000 13.0 29.0 26.0 13.0 19.0 4.0 25.0 22.0 42.0 20.0 20.0 30.0 43.0 53.0 55.0 14.0 22.0 20.0 10.0 2.0 10.0 22.0 0.25
771000 18.0 44.0 41.0 23.0 26.0 6.0 59.0 44.0 90.0 27.0 28.0 37.0 60.0 96.0 79.0 5.0 33.0 30.0 17.0 0.0 16.0 30.0 0.273
772000 17.0 41.0 39.0 23.0 25.0 6.0 54.0 39.0 81.0 22.0 29.0 32.0 59.0 90.0 84.0 4.0 28.0 24.0 14.0 0.0 20.0 33.0 0.273
773000 21.0 54.0 50.0 41.0 33.0 13.0 68.0 58.0 112.0 37.0 34.0 42.0 74.0 117.0 102.0 24.0 44.0 35.0 22.0 4.0 33.0 53.0 0.266
774000 17.0 38.0 36.0 17.0 23.0 4.0 52.0 32.0 73.0 20.0 28.0 35.0 57.0 78.0 68.0 5.0 25.0 25.0 12.0 0.0 13.0 28.0 0.27
775000 15.0 28.0 32.0 21.0 20.0 7.0 51.0 19.0 56.0 20.0 24.0 35.0 56.0 51.0 67.0 16.0 19.0 25.0 10.0 2.0 14.0 23.0 0.244
776000 16.0 40.0 39.0 26.0 24.0 7.0 57.0 38.0 81.0 29.0 25.0 34.0 58.0 87.0 87.0 17.0 32.0 31.0 17.0 2.0 20.0 35.0 0.277
777000 19.0 51.0 43.0 23.0 29.0 6.0 60.0 59.0 105.0 27.0 32.0 34.0 66.0 110.0 81.0 5.0 40.0 26.0 19.0 1.0 15.0 30.0 0.281
778000 22.0 52.0 51.0 38.0 33.0 11.0 66.0 47.0 100.0 33.0 36.0 41.0 74.0 110.0 100.0 18.0 36.0 34.0 19.0 2.0 32.0 46.0 0.225
779000 19.0 54.0 50.0 39.0 32.0 11.0 71.0 61.0 119.0 40.0 32.0 37.0 63.0 118.0 99.0 27.0 46.0 36.0 23.0 4.0 33.0 54.0 0.271
780000 20.0 50.0 44.0 30.0 30.0 9.0 58.0 53.0 97.0 31.0 33.0 39.0 71.0 111.0 92.0 9.0 41.0 29.0 21.0 1.0 23.0 43.0 0.275
781000 17.0 46.0 39.0 24.0 25.0 6.0 55.0 51.0 92.0 26.0 29.0 32.0 59.0 102.0 66.0 9.0 36.0 25.0 15.0 1.0 19.0 31.0 0.255
782000 15.0 38.0 35.0 13.0 22.0 3.0 52.0 38.0 75.0 20.0 25.0 31.0 50.0 84.0 75.0 2.0 27.0 26.0 13.0 0.0 15.0 27.0 0.28
783000 16.0 39.0 39.0 23.0 24.0 6.0 58.0 34.0 80.0 25.0 27.0 34.0 57.0 82.0 79.0 17.0 28.0 28.0 13.0 2.0 19.0 34.0 0.287
784000 16.0 44.0 41.0 18.0 26.0 3.0 60.0 47.0 95.0 27.0 25.0 31.0 56.0 95.0 86.0 4.0 33.0 28.0 18.0 0.0 14.0 28.0 0.27
785000 18.0 49.0 46.0 36.0 30.0 11.0 65.0 53.0 104.0 37.0 30.0 35.0 67.0 106.0 94.0 30.0 43.0 35.0 23.0 6.0 28.0 44.0 0.258
786000 15.0 43.0 38.0 23.0 24.0 6.0 56.0 50.0 92.0 25.0 24.0 30.0 53.0 96.0 76.0 7.0 35.0 25.0 15.0 1.0 17.0 31.0 0.259
787000 19.0 50.0 45.0 30.0 29.0 8.0 62.0 54.0 102.0 30.0 32.0 35.0 65.0 112.0 87.0 11.0 39.0 28.0 17.0 1.0 24.0 38.0 0.23
788000 19.0 48.0 41.0 27.0 28.0 8.0 55.0 52.0 93.0 25.0 31.0 36.0 63.0 106.0 82.0 7.0 37.0 24.0 16.0 1.0 20.0 37.0 0.25
789000 12.0 35.0 31.0 18.0 19.0 5.0 52.0 45.0 83.0 20.0 19.0 25.0 42.0 82.0 67.0 4.0 31.0 21.0 13.0 1.0 12.0 21.0 0.269
790000 16.0 39.0 36.0 17.0 23.0 4.0 53.0 40.0 79.0 23.0 27.0 33.0 55.0 85.0 81.0 3.0 31.0 26.0 15.0 0.0 16.0 33.0 0.286
791000 20.0 49.0 46.0 26.0 30.0 6.0 62.0 47.0 96.0 32.0 32.0 39.0 69.0 105.0 95.0 8.0 38.0 32.0 20.0 0.0 23.0 41.0 0.26
792000 16.0 36.0 30.0 17.0 20.0 4.0 40.0 35.0 61.0 17.0 26.0 30.0 55.0 80.0 56.0 4.0 26.0 16.0 10.0 0.0 11.0 21.0 0.236
793000 17.0 46.0 43.0 31.0 27.0 9.0 62.0 51.0 98.0 31.0 27.0 35.0 62.0 103.0 90.0 19.0 38.0 30.0 19.0 3.0 24.0 38.0 0.275
794000 22.0 62.0 56.0 37.0 38.0 11.0 75.0 69.0 130.0 40.0 38.0 39.0 75.0 133.0 117.0 12.0 49.0 38.0 27.0 2.0 33.0 51.0 0.281
795000 17.0 45.0 40.0 29.0 26.0 9.0 57.0 49.0 90.0 27.0 28.0 34.0 60.0 100.0 83.0 10.0 36.0 28.0 16.0 1.0 20.0 35.0 0.277
796000 13.0 35.0 33.0 14.0 20.0 3.0 52.0 37.0 76.0 22.0 22.0 28.0 47.0 81.0 75.0 2.0 29.0 24.0 15.0 0.0 13.0 25.0 0.232
797000 14.0 29.0 31.0 17.0 20.0 5.0 49.0 22.0 59.0 19.0 23.0 33.0 52.0 55.0 69.0 5.0 21.0 22.0 11.0 0.0 14.0 27.0 0.267
798000 19.0 50.0 46.0 33.0 31.0 10.0 63.0 53.0 102.0 31.0 31.0 35.0 65.0 107.0 92.0 14.0 38.0 30.0 19.0 2.0 24.0 42.0 0.275
799000 23.0 64.0 58.0 42.0 39.0 12.0 76.0 71.0 136.0 42.0 39.0 41.0 76.0 139.0 120.0 17.0 50.0 38.0 28.0 3.0 37.0 62.0 0.266
800000 16.0 34.0 36.0 23.0 23.0 7.0 55.0 26.0 67.0 25.0 26.0 37.0 60.0 68.0 82.0 17.0 26.0 27.0 15.0 2.0 20.0 33.0 0.237
801000 18.0 45.0 43.0 34.0 27.0 10.0 62.0 49.0 97.0 31.0 28.0 38.0 65.0 98.0 86.0 21.0 36.0 30.0 17.0 3.0 26.0 40.0 0.254
802000 19.0 45.0 43.0 30.0 29.0 9.0 58.0 43.0 89.0 29.0 30.0 38.0 66.0 95.0 96.0 15.0 34.0 30.0 19.0 3.0 23.0 45.0 0.259
803000 20.0 49.0 49.0 37.0 30.0 10.0 70.0 50.0 108.0 35.0 33.0 41.0 66.0 107.0 103.0 25.0 37.0 35.0 20.0 4.0 36.0 51.0 0.235
804000 22.0 48.0 48.0 30.0 32.0 8.0 62.0 42.0 91.0 33.0 34.0 42.0 75.0 98.0 99.0 18.0 35.0 34.0 20.0 2.0 24.0 42.0 0.246
805000 16.0 43.0 42.0 30.0 26.0 9.0 63.0 44.0 95.0 29.0 27.0 34.0 58.0 93.0 83.0 17.0 34.0 31.0 16.0 2.0 25.0 38.0 0.294
806000 17.0 46.0 43.0 28.0 27.0 8.0 64.0 53.0 102.0 29.0 28.0 35.0 59.0 104.0 90.0 8.0 38.0 30.0 18.0 1.0 25.0 36.0 0.281
807000 15.0 43.0 40.0 23.0 24.0 4.0 62.0 47.0 96.0 30.0 25.0 28.0 50.0 96.0 83.0 9.0 35.0 29.0 17.0 0.0 19.0 38.0 0.294
808000 17.0 43.0 38.0 19.0 25.0 6.0 54.0 48.0 87.0 22.0 29.0 32.0 58.0 97.0 78.0 4.0 34.0 25.0 17.0 1.0 15.0 23.0 0.27
809000 15.0 35.0 38.0 23.0 24.0 7.0 58.0 28.0 74.0 27.0 25.0 34.0 55.0 68.0 79.0 17.0 27.0 27.0 14.0 2.0 21.0 28.0 0.27
810000 16.0 44.0 38.0 22.0 24.0 6.0 58.0 52.0 93.0 26.0 26.0 33.0 56.0 102.0 80.0 8.0 38.0 26.0 17.0 1.0 16.0 30.0 0.239
811000 19.0 53.0 49.0 36.0 32.0 10.0 69.0 59.0 114.0 38.0 31.0 37.0 63.0 116.0 103.0 22.0 44.0 35.0 22.0 3.0 31.0 56.0 0.237
812000 18.0 51.0 47.0 36.0 29.0 9.0 68.0 58.0 113.0 36.0 29.0 35.0 62.0 113.0 93.0 23.0 41.0 32.0 19.0 3.0 30.0 50.0 0.251
813000 17.0 39.0 36.0 21.0 23.0 6.0 53.0 38.0 75.0 23.0 28.0 36.0 60.0 84.0 78.0 6.0 30.0 27.0 14.0 0.0 15.0 30.0 0.253
814000 16.0 34.0 34.0 16.0 22.0 5.0 51.0 30.0 65.0 22.0 26.0 35.0 57.0 70.0 77.0 4.0 26.0 24.0 13.0 0.0 11.0 21.0 0.267
815000 13.0 30.0 30.0 14.0 20.0 4.0 47.0 24.0 59.0 17.0 23.0 28.0 47.0 59.0 66.0 3.0 22.0 18.0 10.0 0.0 11.0 21.0 0.281
816000 18.0 41.0 41.0 30.0 25.0 8.0 59.0 39.0 85.0 28.0 28.0 38.0 66.0 86.0 83.0 18.0 30.0 29.0 15.0 2.0 22.0 36.0 0.291
817000 19.0 48.0 48.0 35.0 31.0 11.0 68.0 52.0 106.0 34.0 30.0 38.0 69.0 105.0 106.0 22.0 38.0 35.0 21.0 4.0 31.0 44.0 0.229
818000 19.0 47.0 42.0 25.0 28.0 7.0 60.0 52.0 99.0 27.0 31.0 36.0 62.0 104.0 82.0 7.0 36.0 27.0 18.0 1.0 19.0 36.0 0.246
819000 14.0 31.0 32.0 18.0 20.0 5.0 52.0 25.0 63.0 20.0 23.0 32.0 52.0 61.0 70.0 7.0 23.0 23.0 11.0 0.0 15.0 27.0 0.273
820000 15.0 36.0 37.0 25.0 24.0 8.0 55.0 31.0 76.0 23.0 26.0 32.0 56.0 74.0 85.0 14.0 26.0 28.0 15.0 3.0 20.0 41.0 0.271
821000 17.0 41.0 40.0 25.0 25.0 6.0 57.0 39.0 83.0 26.0 28.0 34.0 62.0 90.0 88.0 8.0 30.0 27.0 15.0 0.0 20.0 36.0 0.246
822000 12.0 30.0 25.0 11.0 19.0 4.0 37.0 29.0 51.0 15.0 22.0 22.0 41.0 64.0 50.0 2.0 26.0 15.0 11.0 0.0 6.0 9.0 0.263
823000 18.0 43.0 43.0 30.0 26.0 8.0 62.0 42.0 92.0 31.0 28.0 39.0 65.0 93.0 89.0 18.0 33.0 31.0 17.0 2.0 26.0 39.0 0.25
824000 16.0 45.0 37.0 20.0 24.0 5.0 56.0 55.0 96.0 25.0 26.0 31.0 49.0 105.0 77.0 5.0 38.0 24.0 17.0 1.0 14.0 27.0 0.248
825000 17.0 42.0 35.0 20.0 25.0 6.0 45.0 46.0 76.0 22.0 28.0 31.0 54.0 94.0 71.0 5.0 34.0 20.0 15.0 1.0 15.0 27.0 0.277
826000 16.0 45.0 40.0 27.0 25.0 7.0 59.0 53.0 99.0 28.0 26.0 31.0 52.0 101.0 79.0 8.0 36.0 27.0 16.0 1.0 20.0 33.0 0.267
827000 15.0 32.0 35.0 20.0 22.0 6.0 54.0 24.0 64.0 21.0 25.0 32.0 55.0 59.0 71.0 15.0 22.0 25.0 11.0 2.0 15.0 25.0 0.291
828000 16.0 39.0 37.0 22.0 23.0 5.0 54.0 39.0 81.0 25.0 25.0 34.0 58.0 86.0 82.0 6.0 30.0 26.0 15.0 0.0 18.0 36.0 0.233
829000 18.0 45.0 44.0 27.0 28.0 7.0 61.0 43.0 90.0 31.0 29.0 37.0 66.0 94.0 94.0 16.0 35.0 33.0 19.0 2.0 23.0 40.0 0.264
830000 17.0 45.0 41.0 23.0 27.0 6.0 59.0 45.0 90.0 27.0 27.0 32.0 54.0 97.0 79.0 8.0 35.0 29.0 18.0 1.0 16.0 32.0 0.265
831000 15.0 38.0 40.0 27.0 27.0 10.0 61.0 36.0 83.0 30.0 26.0 33.0 55.0 76.0 92.0 20.0 33.0 33.0 19.0 4.0 25.0 30.0 0.292
832000 11.0 22.0 13.0 3.0 12.0 1.0 4.0 15.0 13.0 7.0 19.0 22.0 35.0 49.0 25.0 0.0 16.0 4.0 4.0 0.0 1.0 7.0 0.25
833000 18.0 51.0 46.0 32.0 28.0 7.0 67.0 58.0 112.0 36.0 30.0 34.0 62.0 113.0 82.0 23.0 41.0 32.0 19.0 3.0 28.0 43.0 0.257
834000 21.0 50.0 49.0 33.0 33.0 10.0 65.0 51.0 102.0 36.0 34.0 41.0 76.0 103.0 101.0 19.0 41.0 36.0 23.0 3.0 26.0 41.0 0.267
835000 17.0 41.0 40.0 28.0 25.0 9.0 60.0 41.0 88.0 27.0 28.0 38.0 60.0 88.0 79.0 16.0 32.0 31.0 15.0 2.0 23.0 32.0 0.256
836000 18.0 43.0 41.0 26.0 26.0 7.0 59.0 42.0 86.0 30.0 29.0 39.0 65.0 96.0 94.0 17.0 35.0 31.0 19.0 2.0 24.0 43.0 0.267
837000 21.0 51.0 47.0 39.0 31.0 13.0 63.0 53.0 101.0 34.0 34.0 43.0 72.0 112.0 96.0 20.0 41.0 34.0 20.0 3.0 30.0 45.0 0.251
838000 16.0 34.0 37.0 23.0 24.0 7.0 55.0 24.0 66.0 24.0 27.0 35.0 59.0 65.0 81.0 17.0 23.0 27.0 13.0 2.0 20.0 33.0 0.243
839000 14.0 31.0 32.0 18.0 20.0 5.0 52.0 25.0 63.0 20.0 23.0 32.0 52.0 61.0 70.0 7.0 23.0 23.0 11.0 0.0 15.0 27.0 0.27
840000 16.0 43.0 38.0 24.0 25.0 7.0 55.0 48.0 89.0 25.0 27.0 32.0 55.0 95.0 75.0 8.0 34.0 25.0 15.0 1.0 18.0 34.0 0.244
841000 21.0 53.0 49.0 33.0 31.0 8.0 66.0 54.0 109.0 34.0 34.0 40.0 68.0 118.0 102.0 14.0 40.0 32.0 22.0 2.0 28.0 47.0 0.253
842000 20.0 51.0 48.0 35.0 32.0 11.0 66.0 54.0 106.0 38.0 34.0 39.0 67.0 107.0 99.0 21.0 43.0 36.0 23.0 3.0 27.0 45.0 0.253
843000 18.0 43.0 41.0 23.0 27.0 6.0 55.0 40.0 83.0 25.0 29.0 35.0 60.0 90.0 86.0 4.0 30.0 27.0 16.0 0.0 17.0 33.0 0.26
844000 13.0 32.0 33.0 17.0 21.0 5.0 52.0 27.0 67.0 21.0 22.0 30.0 48.0 63.0 74.0 3.0 25.0 24.0 13.0 0.0 15.0 26.0 0.243
845000 18.0 44.0 39.0 20.0 25.0 4.0 54.0 44.0 85.0 26.0 29.0 35.0 61.0 96.0 80.0 6.0 33.0 26.0 15.0 0.0 15.0 31.0 0.241
846000 18.0 46.0 44.0 32.0 29.0 10.0 63.0 50.0 98.0 33.0 28.0 38.0 63.0 100.0 95.0 20.0 39.0 33.0 20.0 3.0 26.0 44.0 0.256
847000 18.0 47.0 40.0 29.0 27.0 9.0 53.0 52.0 91.0 27.0 30.0 34.0 64.0 107.0 88.0 16.0 39.0 26.0 18.0 4.0 23.0 44.0 0.24
848000 10.0 20.0 20.0 9.0 15.0 3.0 19.0 13.0 30.0 14.0 17.0 25.0 37.0 34.0 49.0 2.0 16.0 16.0 9.0 0.0 4.0 14.0 0.26
849000 19.0 46.0 45.0 33.0 28.0 9.0 64.0 42.0 98.0 29.0 33.0 38.0 63.0 100.0 96.0 15.0 31.0 31.0 17.0 2.0 29.0 55.0 0.253
850000 15.0 33.0 27.0 14.0 21.0 5.0 24.0 27.0 49.0 17.0 27.0 29.0 51.0 65.0 61.0 0.0 24.0 15.0 11.0 0.0 6.0 22.0 0.266
851000 16.0 41.0 39.0 20.0 23.0 3.0 60.0 44.0 91.0 28.0 24.0 33.0 53.0 89.0 80.0 7.0 32.0 29.0 16.0 0.0 15.0 28.0 0.259
852000 17.0 45.0 44.0 31.0 28.0 9.0 63.0 49.0 98.0 32.0 27.0 35.0 61.0 95.0 88.0 19.0 37.0 32.0 19.0 3.0 24.0 36.0 0.267
853000 23.0 60.0 55.0 37.0 38.0 11.0 73.0 59.0 118.0 38.0 38.0 39.0 76.0 127.0 112.0 20.0 45.0 38.0 27.0 4.0 26.0 50.0 0.26
854000 16.0 42.0 36.0 19.0 24.0 5.0 51.0 42.0 79.0 21.0 26.0 26.0 52.0 88.0 72.0 3.0 30.0 24.0 14.0 0.0 10.0 25.0 0.313
855000 16.0 37.0 34.0 19.0 21.0 4.0 50.0 37.0 75.0 19.0 26.0 32.0 55.0 81.0 67.0 4.0 26.0 20.0 11.0 0.0 13.0 24.0 0.298
856000 18.0 42.0 42.0 26.0 28.0 8.0 61.0 35.0 82.0 28.0 31.0 37.0 66.0 83.0 91.0 17.0 30.0 30.0 17.0 2.0 21.0 36.0 0.302
857000 12.0 31.0 31.0 14.0 19.0 4.0 51.0 29.0 68.0 18.0 20.0 26.0 43.0 66.0 71.0 2.0 23.0 26.0 12.0 0.0 12.0 25.0 0.262
858000 18.0 48.0 41.0 30.0 28.0 10.0 58.0 55.0 99.0 27.0 31.0 34.0 62.0 106.0 83.0 9.0 40.0 26.0 18.0 2.0 20.0 38.0 0.236
859000 21.0 49.0 45.0 23.0 30.0 5.0 59.0 43.0 94.0 27.0 36.0 38.0 67.0 102.0 87.0 5.0 32.0 26.0 16.0 0.0 18.0 39.0 0.281
860000 17.0 46.0 41.0 28.0 27.0 8.0 60.0 49.0 99.0 27.0 32.0 30.0 57.0 99.0 77.0 14.0 35.0 27.0 17.0 3.0 22.0 40.0 0.268
861000 19.0 48.0 44.0 34.0 28.0 10.0 62.0 52.0 99.0 32.0 30.0 39.0 68.0 108.0 90.0 21.0 39.0 30.0 19.0 3.0 26.0 42.0 0.268
862000 15.0 36.0 37.0 18.0 25.0 5.0 56.0 33.0 75.0 24.0 25.0 31.0 52.0 68.0 70.0 7.0 28.0 25.0 14.0 0.0 14.0 20.0 0.278
863000 20.0 52.0 49.0 40.0 31.0 12.0 68.0 56.0 110.0 35.0 32.0 39.0 69.0 117.0 100.0 21.0 41.0 34.0 20.0 3.0 35.0 50.0 0.267
864000 17.0 42.0 40.0 26.0 24.0 6.0 59.0 42.0 87.0 28.0 26.0 36.0 61.0 92.0 82.0 18.0 32.0 29.0 15.0 2.0 21.0 37.0 0.259
865000 19.0 51.0 41.0 23.0 29.0 7.0 50.0 55.0 91.0 27.0 33.0 35.0 62.0 119.0 88.0 6.0 43.0 25.0 20.0 1.0 20.0 42.0 0.256
866000 21.0 52.0 47.0 32.0 31.0 9.0 63.0 54.0 102.0 34.0 33.0 40.0 72.0 116.0 94.0 21.0 41.0 32.0 21.0 3.0 25.0 45.0 0.236
867000 19.0 49.0 41.0 28.0 27.0 8.0 56.0 54.0 97.0 25.0 32.0 36.0 63.0 110.0 76.0 7.0 37.0 23.0 15.0 1.0 20.0 36.0 0.24
868000 14.0 35.0 33.0 12.0 22.0 3.0 50.0 30.0 67.0 19.0 24.0 28.0 46.0 71.0 67.0 1.0 27.0 21.0 14.0 0.0 9.0 15.0 0.237
869000 15.0 35.0 33.0 14.0 22.0 4.0 49.0 28.0 63.0 16.0 26.0 29.0 50.0 73.0 68.0 3.0 23.0 19.0 11.0 0.0 12.0 18.0 0.275
870000 21.0 57.0 49.0 35.0 34.0 10.0 65.0 64.0 117.0 36.0 35.0 37.0 66.0 123.0 103.0 18.0 46.0 31.0 23.0 4.0 29.0 56.0 0.256
871000 15.0 38.0 37.0 22.0 25.0 7.0 57.0 37.0 79.0 25.0 26.0 31.0 56.0 78.0 79.0 10.0 31.0 25.0 16.0 1.0 17.0 27.0 0.27
872000 24.0 63.0 62.0 47.0 39.0 14.0 87.0 65.0 141.0 43.0 42.0 41.0 83.0 135.0 133.0 22.0 45.0 44.0 29.0 4.0 39.0 61.0 0.263
873000 16.0 39.0 31.0 20.0 22.0 6.0 28.0 44.0 69.0 22.0 25.0 33.0 54.0 88.0 61.0 6.0 31.0 17.0 12.0 1.0 11.0 28.0 0.244
874000 18.0 48.0 43.0 21.0 29.0 5.0 59.0 50.0 97.0 28.0 31.0 33.0 64.0 103.0 92.0 2.0 37.0 27.0 20.0 0.0 15.0 32.0 0.266
875000 15.0 40.0 36.0 18.0 26.0 6.0 53.0 40.0 79.0 22.0 26.0 28.0 50.0 81.0 72.0 6.0 32.0 21.0 14.0 1.0 13.0 22.0 0.291
876000 18.0 44.0 41.0 23.0 26.0 6.0 58.0 43.0 85.0 30.0 27.0 37.0 61.0 95.0 85.0 15.0 36.0 33.0 20.0 2.0 18.0 31.0 0.251
877000 19.0 47.0 41.0 21.0 27.0 5.0 53.0 47.0 87.0 27.0 32.0 35.0 67.0 105.0 88.0 5.0 38.0 27.0 20.0 1.0 16.0 32.0 0.257
878000 14.0 36.0 34.0 21.0 22.0 7.0 53.0 43.0 83.0 21.0 23.0 30.0 50.0 79.0 75.0 4.0 30.0 24.0 15.0 1.0 15.0 21.0 0.275
