t Density Sender Receiver Contagion Reciprocity ContagionReciprocity EgoInTwoStar EgoOutTwoStar MixedTwoStar TransitiveTriangleT1 oOc.sport oOc.drugs oOc.alcohol MixedTwoStarSource MixedTwoStarSink TransitiveTriangleT3 TransitiveTriangleD1 TransitiveTriangleU1 CyclicTriangleC1 CyclicTriangleC3 AlterInTwoStar2 AlterOutTwoStar2 acceptance_rate
72500 19.0 50.0 48.0 32.0 31.0 8.0 67.0 51.0 106.0 35.0 32.0 36.0 65.0 105.0 105.0 17.0 39.0 34.0 22.0 3.0 26.0 50.0 0.36
72600 18.0 47.0 42.0 27.0 27.0 7.0 60.0 52.0 97.0 29.0 29.0 35.0 62.0 103.0 80.0 11.0 38.0 28.0 17.0 1.0 20.0 34.0 0.21
72700 19.0 49.0 47.0 31.0 31.0 9.0 64.0 48.0 99.0 33.0 32.0 37.0 67.0 103.0 103.0 15.0 39.0 34.0 22.0 3.0 26.0 44.0 0.31
72800 17.0 43.0 39.0 24.0 25.0 6.0 54.0 42.0 83.0 26.0 28.0 34.0 61.0 97.0 87.0 6.0 33.0 26.0 17.0 0.0 19.0 38.0 0.26
72900 19.0 52.0 46.0 35.0 32.0 12.0 62.0 57.0 105.0 33.0 33.0 37.0 66.0 114.0 100.0 17.0 44.0 32.0 22.0 4.0 28.0 53.0 0.2
73000 21.0 55.0 51.0 37.0 35.0 12.0 67.0 57.0 109.0 39.0 36.0 41.0 74.0 116.0 103.0 20.0 47.0 38.0 25.0 3.0 32.0 52.0 0.32
73100 15.0 38.0 35.0 17.0 22.0 4.0 51.0 38.0 75.0 22.0 24.0 31.0 53.0 81.0 71.0 3.0 29.0 26.0 14.0 0.0 12.0 24.0 0.3
73200 18.0 44.0 43.0 26.0 27.0 6.0 60.0 41.0 88.0 30.0 29.0 35.0 65.0 94.0 87.0 18.0 32.0 31.0 17.0 2.0 21.0 36.0 0.19
73300 18.0 45.0 44.0 31.0 27.0 8.0 66.0 47.0 102.0 31.0 30.0 38.0 62.0 96.0 86.0 19.0 34.0 31.0 16.0 2.0 27.0 43.0 0.26
73400 19.0 50.0 47.0 32.0 31.0 10.0 66.0 50.0 103.0 30.0 34.0 36.0 67.0 111.0 99.0 10.0 38.0 32.0 20.0 1.0 30.0 44.0 0.27
73500 18.0 51.0 46.0 33.0 30.0 9.0 67.0 59.0 112.0 34.0 31.0 34.0 61.0 112.0 95.0 15.0 42.0 31.0 20.0 2.0 27.0 50.0 0.27
73600 21.0 54.0 51.0 37.0 35.0 12.0 67.0 56.0 108.0 38.0 34.0 39.0 76.0 112.0 104.0 22.0 45.0 37.0 26.0 4.0 27.0 44.0 0.17
73700 22.0 54.0 51.0 40.0 35.0 13.0 67.0 55.0 108.0 38.0 36.0 42.0 79.0 115.0 109.0 30.0 43.0 37.0 24.0 6.0 32.0 56.0 0.21
73800 20.0 48.0 46.0 31.0 31.0 10.0 61.0 49.0 90.0 30.0 34.0 34.0 67.0 107.0 105.0 18.0 37.0 34.0 22.0 4.0 30.0 46.0 0.32
73900 23.0 62.0 55.0 42.0 37.0 12.0 70.0 66.0 125.0 39.0 39.0 40.0 71.0 134.0 106.0 19.0 46.0 34.0 23.0 3.0 36.0 58.0 0.33
74000 21.0 54.0 50.0 41.0 33.0 13.0 66.0 56.0 108.0 36.0 35.0 41.0 75.0 116.0 101.0 21.0 43.0 34.0 21.0 3.0 33.0 53.0 0.28
74100 17.0 42.0 38.0 22.0 24.0 5.0 54.0 42.0 83.0 25.0 27.0 35.0 60.0 93.0 82.0 6.0 32.0 26.0 15.0 0.0 18.0 38.0 0.28
74200 17.0 46.0 42.0 28.0 27.0 8.0 60.0 51.0 96.0 28.0 28.0 34.0 61.0 101.0 88.0 9.0 37.0 28.0 17.0 1.0 22.0 37.0 0.22
74300 18.0 46.0 42.0 28.0 28.0 8.0 58.0 50.0 95.0 30.0 28.0 36.0 63.0 100.0 87.0 9.0 38.0 29.0 19.0 1.0 22.0 40.0 0.19
74400 17.0 46.0 40.0 21.0 27.0 5.0 55.0 47.0 89.0 25.0 28.0 30.0 56.0 101.0 83.0 7.0 35.0 24.0 16.0 1.0 15.0 32.0 0.17
74500 18.0 47.0 42.0 23.0 28.0 7.0 59.0 53.0 97.0 28.0 30.0 37.0 59.0 106.0 88.0 5.0 39.0 29.0 18.0 1.0 22.0 33.0 0.25
74600 19.0 54.0 47.0 34.0 32.0 10.0 64.0 61.0 112.0 36.0 32.0 35.0 63.0 120.0 102.0 16.0 45.0 32.0 22.0 3.0 26.0 51.0 0.27
74700 22.0 57.0 46.0 36.0 33.0 12.0 56.0 63.0 107.0 32.0 40.0 37.0 71.0 133.0 100.0 22.0 48.0 27.0 24.0 5.0 30.0 58.0 0.29
74800 14.0 39.0 35.0 17.0 23.0 5.0 53.0 42.0 83.0 20.0 25.0 28.0 49.0 86.0 74.0 1.0 31.0 22.0 13.0 0.0 13.0 24.0 0.44
74900 13.0 30.0 33.0 18.0 20.0 5.0 54.0 24.0 64.0 21.0 21.0 30.0 49.0 58.0 71.0 15.0 22.0 25.0 11.0 2.0 15.0 25.0 0.33
75000 16.0 37.0 35.0 20.0 22.0 6.0 54.0 37.0 77.0 20.0 27.0 34.0 56.0 81.0 69.0 6.0 27.0 25.0 11.0 0.0 14.0 22.0 0.29
75100 21.0 59.0 54.0 38.0 35.0 10.0 75.0 67.0 129.0 41.0 35.0 40.0 73.0 128.0 113.0 21.0 47.0 37.0 25.0 3.0 33.0 58.0 0.27
75200 18.0 45.0 44.0 24.0 30.0 7.0 63.0 43.0 90.0 34.0 30.0 37.0 67.0 89.0 96.0 17.0 37.0 33.0 22.0 2.0 22.0 38.0 0.27
75300 16.0 41.0 36.0 19.0 23.0 4.0 51.0 41.0 79.0 22.0 27.0 30.0 55.0 92.0 73.0 4.0 31.0 22.0 15.0 0.0 13.0 25.0 0.26
75400 18.0 45.0 42.0 23.0 27.0 5.0 58.0 43.0 87.0 28.0 30.0 34.0 63.0 98.0 89.0 8.0 34.0 29.0 17.0 0.0 19.0 37.0 0.2
75500 18.0 45.0 44.0 31.0 28.0 9.0 63.0 49.0 98.0 31.0 27.0 38.0 63.0 96.0 89.0 19.0 36.0 31.0 18.0 3.0 24.0 36.0 0.26
75600 18.0 45.0 44.0 28.0 29.0 8.0 61.0 43.0 91.0 30.0 30.0 35.0 66.0 93.0 97.0 15.0 34.0 32.0 20.0 3.0 22.0 39.0 0.2
75700 18.0 39.0 41.0 23.0 27.0 7.0 58.0 31.0 77.0 30.0 30.0 38.0 62.0 74.0 86.0 16.0 30.0 36.0 19.0 2.0 17.0 32.0 0.34
75800 14.0 28.0 30.0 14.0 20.0 4.0 45.0 19.0 50.0 19.0 23.0 29.0 49.0 54.0 60.0 5.0 19.0 21.0 11.0 0.0 11.0 16.0 0.24
75900 18.0 44.0 42.0 24.0 28.0 7.0 58.0 41.0 83.0 30.0 28.0 37.0 60.0 92.0 90.0 16.0 35.0 34.0 19.0 2.0 20.0 37.0 0.3
76000 15.0 37.0 36.0 21.0 24.0 7.0 55.0 35.0 74.0 26.0 25.0 33.0 52.0 71.0 71.0 16.0 30.0 28.0 14.0 2.0 16.0 24.0 0.27
76100 19.0 49.0 47.0 32.0 31.0 10.0 67.0 49.0 104.0 32.0 33.0 37.0 69.0 105.0 99.0 17.0 36.0 34.0 20.0 2.0 25.0 45.0 0.22
76200 23.0 59.0 54.0 38.0 37.0 12.0 68.0 59.0 111.0 38.0 38.0 42.0 79.0 129.0 112.0 21.0 46.0 37.0 25.0 3.0 33.0 54.0 0.24
76300 18.0 43.0 45.0 30.0 27.0 8.0 66.0 43.0 97.0 32.0 29.0 39.0 62.0 93.0 103.0 17.0 32.0 35.0 19.0 2.0 27.0 39.0 0.19
76400 21.0 55.0 50.0 40.0 32.0 11.0 69.0 61.0 118.0 37.0 35.0 41.0 71.0 122.0 102.0 18.0 44.0 32.0 21.0 2.0 34.0 58.0 0.15
76500 16.0 43.0 40.0 29.0 26.0 9.0 61.0 50.0 96.0 29.0 26.0 33.0 58.0 95.0 86.0 13.0 37.0 29.0 18.0 2.0 21.0 37.0 0.21
76600 23.0 58.0 55.0 42.0 38.0 14.0 71.0 60.0 117.0 41.0 37.0 45.0 80.0 121.0 116.0 28.0 48.0 40.0 27.0 6.0 35.0 55.0 0.27
76700 19.0 45.0 45.0 30.0 29.0 8.0 61.0 41.0 89.0 32.0 31.0 38.0 70.0 95.0 97.0 18.0 34.0 33.0 19.0 2.0 25.0 43.0 0.14
76800 15.0 36.0 33.0 19.0 20.0 4.0 50.0 37.0 75.0 19.0 24.0 31.0 53.0 80.0 67.0 4.0 26.0 20.0 11.0 0.0 13.0 24.0 0.22
76900 20.0 55.0 49.0 33.0 33.0 10.0 69.0 63.0 117.0 35.0 33.0 38.0 72.0 120.0 107.0 18.0 45.0 34.0 24.0 4.0 26.0 48.0 0.23
77000 21.0 58.0 51.0 37.0 33.0 10.0 72.0 67.0 126.0 39.0 35.0 40.0 71.0 130.0 106.0 17.0 47.0 35.0 24.0 2.0 29.0 52.0 0.31
77100 14.0 36.0 34.0 12.0 21.0 2.0 54.0 40.0 82.0 20.0 21.0 29.0 48.0 76.0 70.0 1.0 26.0 24.0 13.0 0.0 8.0 16.0 0.31
77200 15.0 38.0 37.0 21.0 22.0 5.0 58.0 40.0 83.0 26.0 23.0 34.0 54.0 83.0 80.0 15.0 31.0 29.0 15.0 2.0 18.0 32.0 0.27
77300 15.0 38.0 34.0 20.0 21.0 5.0 53.0 46.0 86.0 21.0 24.0 31.0 51.0 86.0 69.0 5.0 31.0 21.0 13.0 1.0 14.0 23.0 0.38
77400 17.0 41.0 39.0 26.0 24.0 7.0 59.0 47.0 92.0 26.0 27.0 35.0 60.0 89.0 78.0 9.0 33.0 26.0 15.0 1.0 18.0 28.0 0.2
77500 20.0 49.0 47.0 28.0 30.0 7.0 64.0 48.0 99.0 34.0 32.0 41.0 70.0 108.0 104.0 16.0 39.0 33.0 20.0 2.0 27.0 44.0 0.37
77600 21.0 49.0 46.0 34.0 31.0 11.0 60.0 47.0 95.0 27.0 36.0 39.0 72.0 105.0 100.0 11.0 35.0 29.0 19.0 3.0 28.0 44.0 0.23
77700 18.0 49.0 43.0 25.0 27.0 5.0 60.0 52.0 101.0 29.0 31.0 33.0 60.0 114.0 96.0 9.0 38.0 26.0 19.0 1.0 21.0 44.0 0.33
77800 19.0 45.0 44.0 26.0 27.0 6.0 62.0 44.0 93.0 27.0 31.0 37.0 65.0 101.0 92.0 6.0 32.0 29.0 16.0 0.0 24.0 34.0 0.23
77900 24.0 62.0 58.0 47.0 38.0 14.0 76.0 66.0 129.0 44.0 40.0 46.0 80.0 137.0 123.0 29.0 50.0 40.0 28.0 5.0 43.0 65.0 0.23
78000 16.0 42.0 39.0 27.0 25.0 8.0 57.0 46.0 88.0 27.0 26.0 32.0 56.0 91.0 76.0 10.0 34.0 28.0 16.0 1.0 18.0 28.0 0.3
78100 17.0 41.0 41.0 26.0 26.0 7.0 59.0 39.0 84.0 29.0 28.0 36.0 61.0 87.0 90.0 17.0 32.0 31.0 17.0 2.0 24.0 42.0 0.15
78200 18.0 45.0 43.0 31.0 27.0 9.0 62.0 49.0 97.0 30.0 28.0 38.0 64.0 97.0 86.0 19.0 35.0 30.0 17.0 3.0 24.0 38.0 0.21
78300 18.0 46.0 41.0 26.0 28.0 8.0 55.0 49.0 91.0 24.0 30.0 33.0 61.0 98.0 82.0 5.0 34.0 24.0 16.0 1.0 18.0 32.0 0.14
78400 15.0 37.0 33.0 18.0 21.0 4.0 44.0 36.0 69.0 20.0 25.0 30.0 54.0 84.0 74.0 4.0 28.0 21.0 13.0 0.0 16.0 32.0 0.27
78500 17.0 43.0 42.0 23.0 26.0 5.0 63.0 45.0 96.0 29.0 27.0 35.0 63.0 91.0 90.0 8.0 32.0 30.0 17.0 0.0 19.0 36.0 0.28
78600 18.0 44.0 44.0 34.0 30.0 12.0 64.0 42.0 92.0 33.0 30.0 39.0 66.0 88.0 96.0 26.0 37.0 33.0 20.0 5.0 30.0 43.0 0.23
78700 18.0 43.0 43.0 25.0 28.0 7.0 64.0 38.0 89.0 30.0 29.0 38.0 63.0 85.0 87.0 17.0 32.0 31.0 18.0 2.0 22.0 31.0 0.28
78800 13.0 31.0 32.0 19.0 22.0 7.0 50.0 25.0 62.0 23.0 22.0 29.0 48.0 57.0 77.0 10.0 25.0 27.0 15.0 2.0 14.0 27.0 0.33
78900 10.0 20.0 17.0 8.0 12.0 3.0 30.0 15.0 30.0 7.0 17.0 20.0 34.0 39.0 37.0 2.0 15.0 10.0 5.0 0.0 4.0 8.0 0.35
79000 17.0 43.0 37.0 22.0 24.0 6.0 51.0 42.0 78.0 24.0 28.0 34.0 59.0 98.0 82.0 5.0 33.0 26.0 16.0 0.0 15.0 33.0 0.19
79100 16.0 40.0 37.0 22.0 23.0 5.0 53.0 39.0 80.0 23.0 26.0 32.0 56.0 87.0 74.0 6.0 28.0 24.0 13.0 0.0 16.0 31.0 0.23
79200 14.0 38.0 34.0 20.0 21.0 5.0 53.0 46.0 86.0 21.0 22.0 29.0 50.0 86.0 69.0 5.0 31.0 21.0 13.0 1.0 14.0 23.0 0.18
79300 17.0 41.0 38.0 21.0 24.0 5.0 54.0 41.0 82.0 25.0 27.0 35.0 62.0 91.0 86.0 4.0 32.0 26.0 17.0 0.0 16.0 32.0 0.21
79400 19.0 50.0 43.0 31.0 28.0 8.0 60.0 57.0 105.0 29.0 33.0 35.0 61.0 112.0 87.0 9.0 39.0 25.0 17.0 1.0 25.0 47.0 0.28
79500 15.0 41.0 37.0 22.0 24.0 6.0 54.0 47.0 88.0 23.0 25.0 29.0 54.0 89.0 72.0 5.0 33.0 23.0 15.0 1.0 15.0 24.0 0.16
79600 20.0 53.0 48.0 34.0 33.0 11.0 64.0 56.0 105.0 32.0 33.0 37.0 68.0 113.0 101.0 18.0 41.0 32.0 21.0 4.0 26.0 46.0 0.23
79700 20.0 53.0 47.0 34.0 31.0 10.0 63.0 57.0 107.0 32.0 33.0 37.0 67.0 121.0 99.0 9.0 41.0 31.0 20.0 1.0 30.0 52.0 0.26
79800 21.0 55.0 48.0 32.0 32.0 9.0 63.0 59.0 109.0 32.0 35.0 39.0 69.0 124.0 94.0 9.0 42.0 29.0 19.0 1.0 27.0 45.0 0.29
79900 18.0 48.0 44.0 28.0 28.0 7.0 63.0 52.0 104.0 30.0 31.0 35.0 58.0 109.0 99.0 11.0 38.0 28.0 19.0 2.0 26.0 45.0 0.31
80000 16.0 39.0 31.0 12.0 25.0 4.0 29.0 38.0 60.0 24.0 26.0 33.0 53.0 83.0 73.0 4.0 34.0 20.0 16.0 0.0 8.0 23.0 0.34
80100 19.0 49.0 45.0 32.0 29.0 9.0 63.0 53.0 101.0 32.0 29.0 38.0 65.0 107.0 88.0 21.0 39.0 31.0 18.0 3.0 25.0 41.0 0.29
80200 15.0 43.0 39.0 24.0 24.0 6.0 61.0 52.0 98.0 28.0 25.0 31.0 50.0 96.0 80.0 9.0 36.0 28.0 16.0 1.0 19.0 31.0 0.26
80300 17.0 40.0 39.0 25.0 24.0 7.0 57.0 39.0 81.0 27.0 26.0 38.0 61.0 86.0 87.0 15.0 31.0 31.0 16.0 2.0 20.0 34.0 0.32
80400 20.0 53.0 50.0 39.0 34.0 13.0 67.0 56.0 108.0 36.0 32.0 39.0 70.0 112.0 108.0 28.0 43.0 36.0 23.0 6.0 31.0 51.0 0.23
80500 23.0 61.0 54.0 40.0 36.0 12.0 72.0 67.0 125.0 40.0 38.0 44.0 79.0 134.0 106.0 21.0 49.0 35.0 24.0 3.0 31.0 54.0 0.33
80600 17.0 46.0 43.0 33.0 28.0 10.0 62.0 51.0 99.0 30.0 28.0 33.0 62.0 100.0 89.0 14.0 37.0 29.0 18.0 2.0 24.0 40.0 0.22
80700 18.0 47.0 40.0 20.0 27.0 5.0 55.0 52.0 93.0 25.0 30.0 33.0 60.0 101.0 73.0 5.0 37.0 25.0 17.0 1.0 14.0 27.0 0.25
80800 15.0 36.0 33.0 19.0 20.0 4.0 50.0 37.0 75.0 19.0 24.0 31.0 53.0 80.0 67.0 4.0 26.0 20.0 11.0 0.0 13.0 24.0 0.23
80900 18.0 45.0 45.0 36.0 29.0 11.0 63.0 43.0 93.0 33.0 29.0 37.0 67.0 95.0 102.0 27.0 35.0 34.0 20.0 5.0 29.0 51.0 0.19
81000 14.0 34.0 36.0 20.0 22.0 5.0 56.0 29.0 74.0 22.0 23.0 30.0 51.0 71.0 79.0 7.0 24.0 27.0 13.0 0.0 16.0 32.0 0.22
81100 15.0 33.0 35.0 24.0 23.0 8.0 55.0 26.0 68.0 23.0 25.0 33.0 56.0 63.0 80.0 16.0 24.0 26.0 14.0 3.0 19.0 33.0 0.23
81200 22.0 54.0 48.0 26.0 34.0 8.0 63.0 54.0 99.0 34.0 38.0 41.0 72.0 114.0 93.0 7.0 44.0 31.0 23.0 0.0 24.0 36.0 0.25
81300 21.0 54.0 53.0 41.0 35.0 13.0 70.0 55.0 112.0 39.0 35.0 41.0 75.0 116.0 111.0 21.0 43.0 38.0 24.0 3.0 38.0 53.0 0.25
81400 20.0 50.0 49.0 34.0 32.0 10.0 67.0 48.0 101.0 34.0 34.0 39.0 70.0 109.0 108.0 20.0 38.0 36.0 21.0 3.0 34.0 53.0 0.23
81500 18.0 49.0 45.0 31.0 29.0 9.0 64.0 54.0 103.0 30.0 31.0 35.0 62.0 110.0 91.0 10.0 39.0 30.0 18.0 1.0 28.0 41.0 0.26
81600 19.0 52.0 47.0 34.0 31.0 10.0 63.0 56.0 106.0 32.0 32.0 36.0 66.0 117.0 99.0 9.0 41.0 31.0 20.0 1.0 30.0 50.0 0.27
81700 18.0 47.0 44.0 27.0 26.0 5.0 65.0 50.0 102.0 33.0 29.0 36.0 60.0 106.0 94.0 18.0 37.0 31.0 19.0 2.0 23.0 42.0 0.27
81800 20.0 52.0 49.0 35.0 31.0 9.0 69.0 58.0 114.0 37.0 32.0 40.0 69.0 115.0 105.0 21.0 42.0 34.0 21.0 3.0 31.0 52.0 0.18
81900 20.0 53.0 52.0 39.0 32.0 10.0 72.0 53.0 114.0 38.0 33.0 39.0 68.0 116.0 113.0 26.0 39.0 37.0 22.0 4.0 37.0 59.0 0.32
82000 16.0 43.0 40.0 29.0 25.0 9.0 60.0 49.0 93.0 30.0 24.0 34.0 57.0 97.0 89.0 18.0 37.0 32.0 18.0 3.0 23.0 37.0 0.26
82100 17.0 46.0 41.0 27.0 26.0 6.0 59.0 49.0 97.0 27.0 29.0 31.0 57.0 101.0 85.0 9.0 34.0 25.0 16.0 1.0 20.0 43.0 0.23
82200 17.0 47.0 42.0 19.0 27.0 4.0 62.0 51.0 98.0 28.0 29.0 33.0 59.0 103.0 88.0 5.0 37.0 28.0 18.0 0.0 15.0 32.0 0.22
82300 17.0 47.0 41.0 25.0 27.0 7.0 59.0 55.0 101.0 25.0 29.0 30.0 61.0 104.0 82.0 5.0 36.0 24.0 17.0 1.0 15.0 29.0 0.32
82400 20.0 55.0 48.0 31.0 31.0 7.0 64.0 57.0 110.0 36.0 34.0 37.0 66.0 126.0 104.0 13.0 44.0 30.0 22.0 1.0 26.0 57.0 0.27
82500 17.0 41.0 36.0 22.0 24.0 7.0 51.0 45.0 82.0 21.0 28.0 34.0 58.0 92.0 77.0 4.0 31.0 23.0 14.0 1.0 15.0 26.0 0.29
82600 20.0 52.0 49.0 32.0 32.0 10.0 67.0 56.0 108.0 36.0 33.0 39.0 69.0 119.0 111.0 18.0 44.0 36.0 24.0 3.0 31.0 44.0 0.27
82700 16.0 44.0 40.0 26.0 24.0 6.0 62.0 53.0 101.0 29.0 25.0 33.0 54.0 99.0 81.0 10.0 36.0 28.0 16.0 1.0 20.0 32.0 0.32
82800 15.0 44.0 41.0 29.0 24.0 7.0 64.0 53.0 103.0 33.0 24.0 30.0 52.0 99.0 78.0 20.0 38.0 32.0 18.0 3.0 24.0 33.0 0.21
82900 14.0 40.0 38.0 24.0 24.0 7.0 59.0 47.0 91.0 27.0 23.0 28.0 50.0 90.0 85.0 8.0 35.0 28.0 17.0 1.0 19.0 32.0 0.23
83000 16.0 42.0 40.0 23.0 24.0 5.0 59.0 43.0 89.0 26.0 26.0 32.0 58.0 91.0 81.0 6.0 32.0 27.0 15.0 0.0 18.0 30.0 0.26
83100 20.0 55.0 48.0 33.0 32.0 9.0 66.0 59.0 114.0 34.0 35.0 36.0 67.0 121.0 105.0 16.0 42.0 32.0 23.0 3.0 24.0 50.0 0.18
83200 18.0 49.0 47.0 30.0 30.0 7.0 67.0 51.0 106.0 35.0 30.0 31.0 62.0 104.0 97.0 11.0 39.0 34.0 22.0 1.0 23.0 42.0 0.32
83300 19.0 44.0 45.0 27.0 29.0 7.0 62.0 41.0 90.0 32.0 29.0 40.0 68.0 90.0 97.0 16.0 34.0 34.0 20.0 2.0 23.0 38.0 0.29
83400 18.0 49.0 45.0 32.0 28.0 8.0 67.0 53.0 106.0 36.0 29.0 34.0 61.0 108.0 100.0 22.0 41.0 34.0 22.0 3.0 25.0 52.0 0.29
83500 18.0 49.0 45.0 27.0 30.0 8.0 63.0 54.0 102.0 32.0 31.0 36.0 64.0 106.0 94.0 8.0 42.0 32.0 21.0 1.0 24.0 39.0 0.32
83600 18.0 47.0 44.0 26.0 27.0 6.0 62.0 47.0 95.0 28.0 30.0 35.0 63.0 107.0 94.0 6.0 35.0 29.0 18.0 0.0 24.0 36.0 0.24
83700 18.0 50.0 43.0 30.0 28.0 9.0 62.0 59.0 107.0 33.0 31.0 36.0 57.0 116.0 96.0 12.0 44.0 31.0 22.0 2.0 23.0 43.0 0.26
83800 18.0 45.0 44.0 31.0 28.0 9.0 63.0 45.0 94.0 32.0 28.0 38.0 66.0 96.0 101.0 25.0 36.0 34.0 20.0 5.0 26.0 46.0 0.28
83900 22.0 55.0 50.0 40.0 34.0 13.0 66.0 58.0 109.0 36.0 36.0 42.0 77.0 117.0 100.0 24.0 44.0 33.0 21.0 4.0 29.0 49.0 0.2
84000 20.0 48.0 45.0 28.0 29.0 7.0 60.0 46.0 94.0 29.0 33.0 38.0 70.0 103.0 89.0 6.0 35.0 30.0 18.0 0.0 23.0 39.0 0.24
84100 19.0 49.0 48.0 32.0 30.0 8.0 66.0 47.0 100.0 33.0 30.0 37.0 65.0 107.0 99.0 18.0 36.0 34.0 19.0 2.0 30.0 45.0 0.25
84200 18.0 47.0 46.0 31.0 28.0 7.0 66.0 48.0 102.0 34.0 29.0 37.0 63.0 101.0 100.0 18.0 36.0 33.0 19.0 2.0 27.0 49.0 0.21
84300 18.0 45.0 37.0 22.0 26.0 7.0 46.0 49.0 82.0 22.0 31.0 33.0 63.0 99.0 74.0 5.0 37.0 22.0 17.0 1.0 18.0 29.0 0.26
84400 19.0 44.0 38.0 18.0 26.0 4.0 46.0 41.0 75.0 23.0 31.0 36.0 64.0 96.0 79.0 4.0 33.0 24.0 16.0 0.0 16.0 34.0 0.19
84500 18.0 44.0 42.0 28.0 27.0 8.0 58.0 41.0 84.0 30.0 29.0 37.0 65.0 93.0 89.0 17.0 34.0 33.0 18.0 2.0 21.0 38.0 0.23
84600 19.0 46.0 43.0 24.0 28.0 6.0 57.0 44.0 89.0 27.0 32.0 36.0 66.0 97.0 85.0 4.0 34.0 28.0 17.0 0.0 17.0 32.0 0.27
84700 14.0 37.0 32.0 18.0 19.0 4.0 49.0 43.0 84.0 19.0 26.0 28.0 47.0 85.0 56.0 8.0 30.0 19.0 12.0 1.0 18.0 22.0 0.35
84800 13.0 33.0 31.0 14.0 20.0 4.0 51.0 35.0 73.0 18.0 22.0 28.0 45.0 69.0 62.0 1.0 27.0 19.0 11.0 0.0 11.0 15.0 0.27
84900 14.0 38.0 34.0 16.0 21.0 3.0 51.0 40.0 78.0 21.0 23.0 28.0 51.0 88.0 79.0 2.0 30.0 22.0 15.0 0.0 13.0 26.0 0.27
85000 18.0 42.0 40.0 21.0 26.0 5.0 55.0 40.0 83.0 25.0 28.0 37.0 61.0 89.0 86.0 4.0 30.0 27.0 16.0 0.0 17.0 33.0 0.3
85100 19.0 45.0 41.0 24.0 27.0 6.0 55.0 43.0 85.0 27.0 31.0 38.0 67.0 96.0 85.0 6.0 34.0 28.0 17.0 0.0 19.0 39.0 0.21
85200 16.0 40.0 40.0 28.0 24.0 7.0 59.0 39.0 85.0 28.0 25.0 34.0 59.0 86.0 83.0 18.0 30.0 29.0 15.0 2.0 22.0 36.0 0.23
85300 20.0 53.0 49.0 36.0 31.0 9.0 69.0 59.0 115.0 38.0 32.0 39.0 68.0 115.0 95.0 23.0 43.0 34.0 21.0 3.0 30.0 50.0 0.26
85400 17.0 43.0 41.0 24.0 24.0 4.0 62.0 46.0 96.0 28.0 27.0 35.0 58.0 94.0 84.0 8.0 32.0 27.0 15.0 0.0 19.0 35.0 0.17
85500 13.0 34.0 31.0 17.0 19.0 4.0 50.0 37.0 74.0 20.0 20.0 26.0 46.0 78.0 71.0 3.0 27.0 23.0 13.0 0.0 12.0 24.0 0.3
85600 15.0 40.0 36.0 22.0 22.0 5.0 53.0 41.0 81.0 24.0 24.0 29.0 53.0 93.0 78.0 6.0 31.0 24.0 15.0 0.0 16.0 31.0 0.3
85700 18.0 47.0 41.0 28.0 27.0 8.0 56.0 51.0 93.0 26.0 30.0 34.0 62.0 105.0 80.0 9.0 36.0 25.0 15.0 1.0 20.0 36.0 0.25
85800 17.0 44.0 40.0 26.0 26.0 8.0 59.0 50.0 93.0 28.0 28.0 35.0 62.0 99.0 89.0 8.0 38.0 28.0 19.0 1.0 19.0 34.0 0.25
85900 22.0 54.0 52.0 41.0 34.0 13.0 69.0 56.0 111.0 36.0 36.0 44.0 78.0 116.0 109.0 19.0 42.0 36.0 22.0 3.0 36.0 52.0 0.29
86000 19.0 44.0 42.0 30.0 26.0 8.0 59.0 42.0 87.0 28.0 30.0 39.0 68.0 93.0 83.0 18.0 32.0 29.0 15.0 2.0 22.0 38.0 0.15
86100 13.0 26.0 30.0 15.0 18.0 4.0 51.0 20.0 58.0 17.0 21.0 31.0 50.0 46.0 62.0 5.0 18.0 21.0 9.0 0.0 10.0 17.0 0.26
86200 11.0 28.0 30.0 14.0 16.0 2.0 53.0 26.0 68.0 19.0 19.0 25.0 44.0 60.0 56.0 7.0 21.0 24.0 10.0 0.0 12.0 18.0 0.22
86300 16.0 41.0 40.0 22.0 26.0 6.0 59.0 41.0 88.0 26.0 27.0 32.0 56.0 86.0 77.0 7.0 32.0 27.0 15.0 0.0 17.0 25.0 0.25
86400 19.0 50.0 48.0 33.0 30.0 9.0 70.0 53.0 112.0 36.0 32.0 37.0 61.0 110.0 98.0 22.0 41.0 35.0 22.0 3.0 30.0 45.0 0.33
86500 18.0 44.0 40.0 22.0 27.0 6.0 54.0 42.0 83.0 26.0 31.0 35.0 62.0 94.0 85.0 5.0 33.0 26.0 16.0 0.0 18.0 37.0 0.27
86600 17.0 46.0 40.0 23.0 27.0 7.0 56.0 52.0 94.0 24.0 29.0 32.0 56.0 100.0 77.0 4.0 37.0 24.0 16.0 1.0 16.0 28.0 0.23
86700 16.0 41.0 38.0 25.0 24.0 7.0 56.0 47.0 90.0 25.0 25.0 34.0 57.0 90.0 77.0 7.0 33.0 25.0 15.0 1.0 18.0 30.0 0.29
86800 17.0 46.0 40.0 27.0 27.0 8.0 57.0 53.0 97.0 28.0 28.0 32.0 59.0 100.0 83.0 10.0 38.0 26.0 18.0 2.0 19.0 34.0 0.23
86900 21.0 58.0 52.0 36.0 35.0 11.0 70.0 64.0 119.0 38.0 35.0 40.0 74.0 126.0 109.0 19.0 47.0 35.0 24.0 3.0 28.0 52.0 0.24
